Title,Price,Rating,Link
Sony Playstation Dualsense Wireless Controller Gaming Console- The Last Of Us Limited Edition For PlayStation 5,"8,290",3.6 out of 5 stars,https://www.amazon.in/Playstation-Dualsense-Wireless-Controller-PlayStation/dp/B0DZP7M8V4/ref=sr_1_67?crid=302ZJMTZG1JP1&dib=eyJ2IjoiMSJ9.lglNLf5pWDwz7r5aYqIHKwcDCfTbgh6InUHej5P11IBE78bDUjP_5r1dkmuMYlIM_hdwNdSO12Z5FwA3Hu5wlLWpHq_Hz3g6SuUH8TFjFOttkWXcodrI1SNWEqowuR9a04bsPJa5HjfnbAAiDveHFfFZmgUSbdCTEHucZ2zSF8XwFqFaAZIkPc63wFQO0ojyELAmCelNjXnbzXmQ7DDAgXGg8y1EJN8NuTFiqOotYow.kGIbXKny-0BcyitAF5zSCp0qkUbhE7ty8eO1Epf-I40&dib_tag=se&keywords=playstation+5&qid=1766832391&sprefix=playstation+%2Caps%2C369&sr=8-67
"ZORBES® 2PCS Horizontal Stand Compatible with PS5 Pro/PS5 Slim Console, Base Stand Accessories Desk Support Mount for PlayStation 5 Slim/Pro Disc & Digital Edition(Not for PlayStation 5 2020)",999,,https://www.amazon.in/ZORBES%C2%AE-Horizontal-Compatible-Accessories-PlayStation/dp/B0FQ5SXXTP/ref=sr_1_68?crid=302ZJMTZG1JP1&dib=eyJ2IjoiMSJ9.lglNLf5pWDwz7r5aYqIHKwcDCfTbgh6InUHej5P11IBE78bDUjP_5r1dkmuMYlIM_hdwNdSO12Z5FwA3Hu5wlLWpHq_Hz3g6SuUH8TFjFOttkWXcodrI1SNWEqowuR9a04bsPJa5HjfnbAAiDveHFfFZmgUSbdCTEHucZ2zSF8XwFqFaAZIkPc63wFQO0ojyELAmCelNjXnbzXmQ7DDAgXGg8y1EJN8NuTFiqOotYow.kGIbXKny-0BcyitAF5zSCp0qkUbhE7ty8eO1Epf-I40&dib_tag=se&keywords=playstation+5&qid=1766832391&sprefix=playstation+%2Caps%2C369&sr=8-68
"ZORBES® Dust Cover for Sony PS5 Slim Console, Oxford Cloth Dust Proof Cover for Sony PlayStation 5 Slim Game Console Cover Sleeve for PS5 Accessories Digital Edition & Disc Edition (Black)",414,4.1 out of 5 stars,https://www.amazon.in/ZORBES%C2%AE-Console-Playstation-Accessories-Digital/dp/B0D1CJYYV3/ref=sr_1_69?crid=302ZJMTZG1JP1&dib=eyJ2IjoiMSJ9.lglNLf5pWDwz7r5aYqIHKwcDCfTbgh6InUHej5P11IBE78bDUjP_5r1dkmuMYlIM_hdwNdSO12Z5FwA3Hu5wlLWpHq_Hz3g6SuUH8TFjFOttkWXcodrI1SNWEqowuR9a04bsPJa5HjfnbAAiDveHFfFZmgUSbdCTEHucZ2zSF8XwFqFaAZIkPc63wFQO0ojyELAmCelNjXnbzXmQ7DDAgXGg8y1EJN8NuTFiqOotYow.kGIbXKny-0BcyitAF5zSCp0qkUbhE7ty8eO1Epf-I40&dib_tag=se&keywords=playstation+5&qid=1766832391&sprefix=playstation+%2Caps%2C369&sr=8-69
New World Wall Mount Kit for PS5 Slim/PS5 Fat Console-Dual Charging Station Compatible with PlayStation 5 Accessories (Disc & Digital)-15 RGB Light-3 USB HUB-Headset Holder,"1,299",4.0 out of 5 stars,https://www.amazon.in/New-World-Console-Dual-Playstation-Accessories/dp/B0CYPXJ2CZ/ref=sr_1_70?crid=302ZJMTZG1JP1&dib=eyJ2IjoiMSJ9.lglNLf5pWDwz7r5aYqIHKwcDCfTbgh6InUHej5P11IBE78bDUjP_5r1dkmuMYlIM_hdwNdSO12Z5FwA3Hu5wlLWpHq_Hz3g6SuUH8TFjFOttkWXcodrI1SNWEqowuR9a04bsPJa5HjfnbAAiDveHFfFZmgUSbdCTEHucZ2zSF8XwFqFaAZIkPc63wFQO0ojyELAmCelNjXnbzXmQ7DDAgXGg8y1EJN8NuTFiqOotYow.kGIbXKny-0BcyitAF5zSCp0qkUbhE7ty8eO1Epf-I40&dib_tag=se&keywords=playstation+5&qid=1766832391&sprefix=playstation+%2Caps%2C369&sr=8-70
Sony Ps5 Spiderman 2 Standard Edn.,"3,899",4.0 out of 5 stars,https://www.amazon.in/PS5-Spiderman-2-Standard-Edn/dp/B0C7VLXMT4/ref=sr_1_71?crid=302ZJMTZG1JP1&dib=eyJ2IjoiMSJ9.lglNLf5pWDwz7r5aYqIHKwcDCfTbgh6InUHej5P11IBE78bDUjP_5r1dkmuMYlIM_hdwNdSO12Z5FwA3Hu5wlLWpHq_Hz3g6SuUH8TFjFOttkWXcodrI1SNWEqowuR9a04bsPJa5HjfnbAAiDveHFfFZmgUSbdCTEHucZ2zSF8XwFqFaAZIkPc63wFQO0ojyELAmCelNjXnbzXmQ7DDAgXGg8y1EJN8NuTFiqOotYow.kGIbXKny-0BcyitAF5zSCp0qkUbhE7ty8eO1Epf-I40&dib_tag=se&keywords=playstation+5&qid=1766832391&sprefix=playstation+%2Caps%2C369&sr=8-71
"PS5 Slim Wall Mount Stand – PS5 Stand Wall Mount for PlayStation 5 (Disc & Digital) – Heavy-Duty, Vertical & Space-Saving PS5 Slim Holder – Black","1,389",4.5 out of 5 stars,https://www.amazon.in/SHUCHI-ESSENTIALS-Slim-Mount-Stand/dp/B0F143FT2X/ref=sr_1_72?crid=302ZJMTZG1JP1&dib=eyJ2IjoiMSJ9.lglNLf5pWDwz7r5aYqIHKwcDCfTbgh6InUHej5P11IBE78bDUjP_5r1dkmuMYlIM_hdwNdSO12Z5FwA3Hu5wlLWpHq_Hz3g6SuUH8TFjFOttkWXcodrI1SNWEqowuR9a04bsPJa5HjfnbAAiDveHFfFZmgUSbdCTEHucZ2zSF8XwFqFaAZIkPc63wFQO0ojyELAmCelNjXnbzXmQ7DDAgXGg8y1EJN8NuTFiqOotYow.kGIbXKny-0BcyitAF5zSCp0qkUbhE7ty8eO1Epf-I40&dib_tag=se&keywords=playstation+5&qid=1766832391&sprefix=playstation+%2Caps%2C369&sr=8-72
Avatar: FOP-From the Ashes Edition | Standard Edition |PlayStation 5,"3,299",,https://www.amazon.in/Avatar-FOP-Ashes-Standard-PlayStation/dp/B0G43135HM/ref=sr_1_73?crid=302ZJMTZG1JP1&dib=eyJ2IjoiMSJ9.lglNLf5pWDwz7r5aYqIHKwcDCfTbgh6InUHej5P11IBE78bDUjP_5r1dkmuMYlIM_hdwNdSO12Z5FwA3Hu5wlLWpHq_Hz3g6SuUH8TFjFOttkWXcodrI1SNWEqowuR9a04bsPJa5HjfnbAAiDveHFfFZmgUSbdCTEHucZ2zSF8XwFqFaAZIkPc63wFQO0ojyELAmCelNjXnbzXmQ7DDAgXGg8y1EJN8NuTFiqOotYow.kGIbXKny-0BcyitAF5zSCp0qkUbhE7ty8eO1Epf-I40&dib_tag=se&keywords=playstation+5&qid=1766832391&sprefix=playstation+%2Caps%2C369&sr=8-73
NiTHO PS5 FPS Gaming Kit for PlayStation 5 Dual Sense Controller Customizing Kit with Thumb Grips Ergonomic Button Trigger Precise Aiming Kit,378,3.4 out of 5 stars,https://www.amazon.in/PlayStation-Controller-Customizing-Ergonomic-Trigger/dp/B08N6S3SSC/ref=sr_1_74?crid=302ZJMTZG1JP1&dib=eyJ2IjoiMSJ9.lglNLf5pWDwz7r5aYqIHKwcDCfTbgh6InUHej5P11IBE78bDUjP_5r1dkmuMYlIM_hdwNdSO12Z5FwA3Hu5wlLWpHq_Hz3g6SuUH8TFjFOttkWXcodrI1SNWEqowuR9a04bsPJa5HjfnbAAiDveHFfFZmgUSbdCTEHucZ2zSF8XwFqFaAZIkPc63wFQO0ojyELAmCelNjXnbzXmQ7DDAgXGg8y1EJN8NuTFiqOotYow.kGIbXKny-0BcyitAF5zSCp0qkUbhE7ty8eO1Epf-I40&dib_tag=se&keywords=playstation+5&qid=1766832391&sprefix=playstation+%2Caps%2C369&sr=8-74
"PSS Storage Bag for PS5 Slim, Hard Travel Carrying Case Compatible for PS5 Slim, Waterproof Shoulder Bag with Both Side Compartments Travel Accessories for PS5 Slim Disk/ Digital, (Black)","1,849",4.2 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMDA1NzMxNDA0MTA0Mzk2OjE3NjY4MzIzOTE6c3BfbXRmOjMwMDYxMTc5NDEwNzAzMjo6MDo6&url=%2FPSS-Carrying-Waterproof-Compartments-Accessories%2Fdp%2FB0DNXGHTKQ%2Fref%3Dsr_1_75_sspa%3Fcrid%3D302ZJMTZG1JP1%26dib%3DeyJ2IjoiMSJ9.lglNLf5pWDwz7r5aYqIHKwcDCfTbgh6InUHej5P11IBE78bDUjP_5r1dkmuMYlIM_hdwNdSO12Z5FwA3Hu5wlLWpHq_Hz3g6SuUH8TFjFOttkWXcodrI1SNWEqowuR9a04bsPJa5HjfnbAAiDveHFfFZmgUSbdCTEHucZ2zSF8XwFqFaAZIkPc63wFQO0ojyELAmCelNjXnbzXmQ7DDAgXGg8y1EJN8NuTFiqOotYow.kGIbXKny-0BcyitAF5zSCp0qkUbhE7ty8eO1Epf-I40%26dib_tag%3Dse%26keywords%3Dplaystation%2B5%26qid%3D1766832391%26sprefix%3Dplaystation%2B%252Caps%252C369%26sr%3D8-75-spons%26aref%3DZuqybrLVYN%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=ZuqybrLVYN&sp_cr=ZAZ
"Sage Controllers PRO+ Controller compatible with PS5 Console & PC | Custommade Wireless PS5 Gaming Controller with 4 Back Paddles, Clicky Triggers & Bumpers | Spider M Theme | Professional gaming controller (Pro+ with Hall Effect TMR)","14,000",5.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMDA1NzMxNDA0MTA0Mzk2OjE3NjY4MzIzOTE6c3BfbXRmOjMwMDgxMDM1MzA1MTUzMjo6MDo6&url=%2FSage-Controllers-Pro-Hall-Effect%2Fdp%2FB0FVMCMDWR%2Fref%3Dsr_1_76_sspa%3Fcrid%3D302ZJMTZG1JP1%26dib%3DeyJ2IjoiMSJ9.lglNLf5pWDwz7r5aYqIHKwcDCfTbgh6InUHej5P11IBE78bDUjP_5r1dkmuMYlIM_hdwNdSO12Z5FwA3Hu5wlLWpHq_Hz3g6SuUH8TFjFOttkWXcodrI1SNWEqowuR9a04bsPJa5HjfnbAAiDveHFfFZmgUSbdCTEHucZ2zSF8XwFqFaAZIkPc63wFQO0ojyELAmCelNjXnbzXmQ7DDAgXGg8y1EJN8NuTFiqOotYow.kGIbXKny-0BcyitAF5zSCp0qkUbhE7ty8eO1Epf-I40%26dib_tag%3Dse%26keywords%3Dplaystation%2B5%26qid%3D1766832391%26sprefix%3Dplaystation%2B%252Caps%252C369%26sr%3D8-76-spons%26aref%3DwbrKJRwOKb%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=wbrKJRwOKb&sp_cr=ZAZ
"Faceplate for Playstation 5 Slim Disc Edition with with Cooling Vents, PS 5 Slim ABS Anti-Scratch Dustproof Protective Shell Cover, Replacement Face Plate for New PS5 Disk Edition","2,169",3.7 out of 5 stars,https://www.amazon.in/Faceplate-Playstation-Anti-Scratch-Protective-Replacement/dp/B0CT39HR3K/ref=sr_1_77?crid=302ZJMTZG1JP1&dib=eyJ2IjoiMSJ9.lglNLf5pWDwz7r5aYqIHKwcDCfTbgh6InUHej5P11IBE78bDUjP_5r1dkmuMYlIM_hdwNdSO12Z5FwA3Hu5wlLWpHq_Hz3g6SuUH8TFjFOttkWXcodrI1SNWEqowuR9a04bsPJa5HjfnbAAiDveHFfFZmgUSbdCTEHucZ2zSF8XwFqFaAZIkPc63wFQO0ojyELAmCelNjXnbzXmQ7DDAgXGg8y1EJN8NuTFiqOotYow.kGIbXKny-0BcyitAF5zSCp0qkUbhE7ty8eO1Epf-I40&dib_tag=se&keywords=playstation+5&qid=1766832391&sprefix=playstation+%2Caps%2C369&sr=8-77
SHINOBI: Art of Vengeance | Standard Edition | PlayStation 5,"2,287.26",5.0 out of 5 stars,https://www.amazon.in/SHINOBI-Art-Vengeance-Standard-PlayStation/dp/B0FDPZ9WJR/ref=sr_1_78?crid=302ZJMTZG1JP1&dib=eyJ2IjoiMSJ9.lglNLf5pWDwz7r5aYqIHKwcDCfTbgh6InUHej5P11IBE78bDUjP_5r1dkmuMYlIM_hdwNdSO12Z5FwA3Hu5wlLWpHq_Hz3g6SuUH8TFjFOttkWXcodrI1SNWEqowuR9a04bsPJa5HjfnbAAiDveHFfFZmgUSbdCTEHucZ2zSF8XwFqFaAZIkPc63wFQO0ojyELAmCelNjXnbzXmQ7DDAgXGg8y1EJN8NuTFiqOotYow.kGIbXKny-0BcyitAF5zSCp0qkUbhE7ty8eO1Epf-I40&dib_tag=se&keywords=playstation+5&qid=1766832391&sprefix=playstation+%2Caps%2C369&sr=8-78
"New World Special Edition Charger for PS5 DualSense Controller Wireless Controller Charging Station for PS5 Controller with Dual USB C Ports, Fast Charging Dock for Sony PlayStation 5 Controller","1,551",3.4 out of 5 stars,https://www.amazon.in/New-World-DualSense-Controller-Playstation/dp/B0BZMWKMTX/ref=sr_1_79?crid=302ZJMTZG1JP1&dib=eyJ2IjoiMSJ9.lglNLf5pWDwz7r5aYqIHKwcDCfTbgh6InUHej5P11IBE78bDUjP_5r1dkmuMYlIM_hdwNdSO12Z5FwA3Hu5wlLWpHq_Hz3g6SuUH8TFjFOttkWXcodrI1SNWEqowuR9a04bsPJa5HjfnbAAiDveHFfFZmgUSbdCTEHucZ2zSF8XwFqFaAZIkPc63wFQO0ojyELAmCelNjXnbzXmQ7DDAgXGg8y1EJN8NuTFiqOotYow.kGIbXKny-0BcyitAF5zSCp0qkUbhE7ty8eO1Epf-I40&dib_tag=se&keywords=playstation+5&qid=1766832391&sprefix=playstation+%2Caps%2C369&sr=8-79
"Ant Esports PS5 Controller Charging Station, Fast Charging Dock Compatible with PS5 Controller Charger, Replacement for PlayStation 5 DualSense Charging Station – Black",999,3.5 out of 5 stars,https://www.amazon.in/Ant-Esports-Controller-Replacement-Playstation/dp/B0CQ4QJ1VZ/ref=sr_1_80?crid=302ZJMTZG1JP1&dib=eyJ2IjoiMSJ9.lglNLf5pWDwz7r5aYqIHKwcDCfTbgh6InUHej5P11IBE78bDUjP_5r1dkmuMYlIM_hdwNdSO12Z5FwA3Hu5wlLWpHq_Hz3g6SuUH8TFjFOttkWXcodrI1SNWEqowuR9a04bsPJa5HjfnbAAiDveHFfFZmgUSbdCTEHucZ2zSF8XwFqFaAZIkPc63wFQO0ojyELAmCelNjXnbzXmQ7DDAgXGg8y1EJN8NuTFiqOotYow.kGIbXKny-0BcyitAF5zSCp0qkUbhE7ty8eO1Epf-I40&dib_tag=se&keywords=playstation+5&qid=1766832391&sprefix=playstation+%2Caps%2C369&sr=8-80
Capcom Devil May Cry 5 | Special Edition | PlayStation 5 (PS5),"1,840",4.1 out of 5 stars,https://www.amazon.in/PS5-Devil-May-Cry-Special/dp/B08V5TY56G/ref=sr_1_81?crid=302ZJMTZG1JP1&dib=eyJ2IjoiMSJ9.lglNLf5pWDwz7r5aYqIHKwcDCfTbgh6InUHej5P11IBE78bDUjP_5r1dkmuMYlIM_hdwNdSO12Z5FwA3Hu5wlLWpHq_Hz3g6SuUH8TFjFOttkWXcodrI1SNWEqowuR9a04bsPJa5HjfnbAAiDveHFfFZmgUSbdCTEHucZ2zSF8XwFqFaAZIkPc63wFQO0ojyELAmCelNjXnbzXmQ7DDAgXGg8y1EJN8NuTFiqOotYow.kGIbXKny-0BcyitAF5zSCp0qkUbhE7ty8eO1Epf-I40&dib_tag=se&keywords=playstation+5&qid=1766832391&sprefix=playstation+%2Caps%2C369&sr=8-81
"OIVO INDIA Dust Protective Cover for PS5 Slim Console Accessories Case , Anti Scratch Waterproof Sleeve Compatible for Sony PlayStation 5 Slim Digital & Disc Edition (PS5 Slim Version ONLY)",499,5.0 out of 5 stars,https://www.amazon.in/OIVO-INDIA-Protective-Accessories-PlayStation/dp/B0FL1Y5G3K/ref=sr_1_82?crid=302ZJMTZG1JP1&dib=eyJ2IjoiMSJ9.lglNLf5pWDwz7r5aYqIHKwcDCfTbgh6InUHej5P11IBE78bDUjP_5r1dkmuMYlIM_hdwNdSO12Z5FwA3Hu5wlLWpHq_Hz3g6SuUH8TFjFOttkWXcodrI1SNWEqowuR9a04bsPJa5HjfnbAAiDveHFfFZmgUSbdCTEHucZ2zSF8XwFqFaAZIkPc63wFQO0ojyELAmCelNjXnbzXmQ7DDAgXGg8y1EJN8NuTFiqOotYow.kGIbXKny-0BcyitAF5zSCp0qkUbhE7ty8eO1Epf-I40&dib_tag=se&keywords=playstation+5&qid=1766832391&sprefix=playstation+%2Caps%2C369&sr=8-82
"PowerA Ultra High Speed HDMI Cable 2.1 For Playstation 5, Ps5, Compatible With Dualsense Controllers, 4K 120 Hz, 8K 60 Hz, 3 Metres (Officially Licensed), Black, 3M","1,999",4.6 out of 5 stars,https://www.amazon.in/PowerA-Ultra-HDMI-PlayStation-PS5/dp/B09F6WF4JD/ref=sr_1_83?crid=302ZJMTZG1JP1&dib=eyJ2IjoiMSJ9.lglNLf5pWDwz7r5aYqIHKwcDCfTbgh6InUHej5P11IBE78bDUjP_5r1dkmuMYlIM_hdwNdSO12Z5FwA3Hu5wlLWpHq_Hz3g6SuUH8TFjFOttkWXcodrI1SNWEqowuR9a04bsPJa5HjfnbAAiDveHFfFZmgUSbdCTEHucZ2zSF8XwFqFaAZIkPc63wFQO0ojyELAmCelNjXnbzXmQ7DDAgXGg8y1EJN8NuTFiqOotYow.kGIbXKny-0BcyitAF5zSCp0qkUbhE7ty8eO1Epf-I40&dib_tag=se&keywords=playstation+5&qid=1766832391&sprefix=playstation+%2Caps%2C369&sr=8-83
SEGA Persona 5 Royal | Standard Edition | PlayStation 5 (PS5),"1,968",4.8 out of 5 stars,https://www.amazon.in/Persona-Royal-Standard-PlayStation-PS5/dp/B0BFRK42SM/ref=sr_1_84?crid=302ZJMTZG1JP1&dib=eyJ2IjoiMSJ9.lglNLf5pWDwz7r5aYqIHKwcDCfTbgh6InUHej5P11IBE78bDUjP_5r1dkmuMYlIM_hdwNdSO12Z5FwA3Hu5wlLWpHq_Hz3g6SuUH8TFjFOttkWXcodrI1SNWEqowuR9a04bsPJa5HjfnbAAiDveHFfFZmgUSbdCTEHucZ2zSF8XwFqFaAZIkPc63wFQO0ojyELAmCelNjXnbzXmQ7DDAgXGg8y1EJN8NuTFiqOotYow.kGIbXKny-0BcyitAF5zSCp0qkUbhE7ty8eO1Epf-I40&dib_tag=se&keywords=playstation+5&qid=1766832391&sprefix=playstation+%2Caps%2C369&sr=8-84
"Sage Controllers PRO+ Controller compatible with PS5 Console & PC | Custommade Wireless PS5 Gaming Controller with 4 Back Paddles, Clicky Triggers & Bumpers | Monkey d Luffy | Professional gaming controller","11,700",5.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMDA1NzMxNDA0MTA0Mzk2OjE3NjY4MzIzOTE6c3BfYnRmOjMwMDgxMDM1MzA1MTEzMjo6MDo6&url=%2FSage-Controllers-Controller-compatible-Professional%2Fdp%2FB09XJDF19K%2Fref%3Dsr_1_85_sspa%3Fcrid%3D302ZJMTZG1JP1%26dib%3DeyJ2IjoiMSJ9.lglNLf5pWDwz7r5aYqIHKwcDCfTbgh6InUHej5P11IBE78bDUjP_5r1dkmuMYlIM_hdwNdSO12Z5FwA3Hu5wlLWpHq_Hz3g6SuUH8TFjFOttkWXcodrI1SNWEqowuR9a04bsPJa5HjfnbAAiDveHFfFZmgUSbdCTEHucZ2zSF8XwFqFaAZIkPc63wFQO0ojyELAmCelNjXnbzXmQ7DDAgXGg8y1EJN8NuTFiqOotYow.kGIbXKny-0BcyitAF5zSCp0qkUbhE7ty8eO1Epf-I40%26dib_tag%3Dse%26keywords%3Dplaystation%2B5%26qid%3D1766832391%26sprefix%3Dplaystation%2B%252Caps%252C369%26sr%3D8-85-spons%26aref%3DTZNp6TCQ71%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=TZNp6TCQ71&sp_cr=ZAZ
"GeekShare G.S.TAC Tactical PS5 Controller Skin Set, Anti-Slip Silicone Protective Cover Skin Case for PS5 Wireless Controller with 2 Thumb Grip Caps and 2 Stickers - for Black Myth: Wukong","1,520",4.5 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMDA1NzMxNDA0MTA0Mzk2OjE3NjY4MzIzOTE6c3BfYnRmOjMwMDc3ODEyOTU2MDAzMjo6MDo6&url=%2FGeekShare-PS5-Controller-Anti-Slip-Protective%2Fdp%2FB0D5X8HXLK%2Fref%3Dsr_1_86_sspa%3Fcrid%3D302ZJMTZG1JP1%26dib%3DeyJ2IjoiMSJ9.lglNLf5pWDwz7r5aYqIHKwcDCfTbgh6InUHej5P11IBE78bDUjP_5r1dkmuMYlIM_hdwNdSO12Z5FwA3Hu5wlLWpHq_Hz3g6SuUH8TFjFOttkWXcodrI1SNWEqowuR9a04bsPJa5HjfnbAAiDveHFfFZmgUSbdCTEHucZ2zSF8XwFqFaAZIkPc63wFQO0ojyELAmCelNjXnbzXmQ7DDAgXGg8y1EJN8NuTFiqOotYow.kGIbXKny-0BcyitAF5zSCp0qkUbhE7ty8eO1Epf-I40%26dib_tag%3Dse%26keywords%3Dplaystation%2B5%26qid%3D1766832391%26sprefix%3Dplaystation%2B%252Caps%252C369%26sr%3D8-86-spons%26aref%3DIfZb3NmQzB%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=IfZb3NmQzB&sp_cr=ZAZ
